,Unnamed: 0,name,album,artist,release_date,length,popularity,danceability,acousticness,danceability.1,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,Genre/Mood,Language,release_year
44,44,You're Still The One,Come On Over,Shania Twain,1997-01-01,212560,0,0.556,0.47600000000000003,0.556,0.513,0.0,0.237,-7.2010000000000005,0.028999999999999998,133.803,4,romantic,English,1997
45,45,Your Song,Rocket Man (Deluxe Edition),Elton John,2007-03-26,240773,0,0.552,0.8009999999999999,0.552,0.308,1.94e-06,0.10400000000000001,-11.058,0.0311,128.004,4,romantic,English,2007
46,46,More Than Words,90s Love Songs,Various Artists,2007-01-01,343920,44,0.614,0.609,0.614,0.128,5.27e-06,0.10099999999999999,-15.139000000000001,0.0288,91.116,4,romantic,English,2007
47,47,All of Me,Love In The Future (Expanded Edition),John Legend,2013-08-30,269560,85,0.42200000000000004,0.922,0.42200000000000004,0.264,0.0,0.132,-7.064,0.0322,119.93,4,romantic,English,2013
48,48,Just The Way You Are,Just The Way You Are,Bruno Mars,2010-07-20,220733,0,0.637,0.0151,0.637,0.843,0.0,0.0876,-5.412999999999999,0.0432,109.012,4,romantic,English,2010
49,49,Halo,I AM...SASHA FIERCE,Beyoncé,2008-11-17,261640,43,0.508,0.272,0.508,0.72,0.0,0.0563,-5.9079999999999995,0.0628,79.983,4,romantic,English,2008
50,50,Fallin',Songs In A Minor,Alicia Keys,2001-06-05,210200,2,0.653,0.263,0.653,0.609,0.00101,0.233,-7.519,0.037000000000000005,95.98200000000001,3,romantic,English,2001
51,51,Yellow,Parachutes,Coldplay,2000-07-10,266773,82,0.429,0.0023899999999999998,0.429,0.6609999999999999,0.00013000000000000002,0.23399999999999999,-7.227,0.0281,173.365,4,romantic,English,2000
52,52,Love On Top,4,Beyoncé,2011-01-01,267413,45,0.652,0.0849,0.652,0.748,0.0,0.604,-5.242000000000001,0.0887,94.1,4,romantic,English,2011
53,53,Hero,Escape,Enrique Iglesias,2001-01-01,264240,0,0.555,0.147,0.555,0.638,2.3100000000000002e-05,0.107,-5.555,0.0418,151.933,4,romantic,English,2001
54,54,Love,Love,Lana Del Rey,2017-02-18,278360,0,0.322,0.455,0.322,0.35200000000000004,0.0033299999999999996,0.11,-10.985999999999999,0.0309,70.429,3,romantic,English,2017
55,55,All I Ask Of You - Edit,Highlights From The Phantom Of The Opera,Andrew Lloyd Webber,1987-01-01,244306,0,0.159,0.723,0.159,0.171,0.00024900000000000004,0.109,-18.455,0.0428,82.454,4,romantic,English,1987
56,56,My Girl,The Temptations Sing Smokey,The Temptations,1965-01-01,165000,9,0.5720000000000001,0.635,0.5720000000000001,0.418,0.0,0.0961,-10.738,0.0349,104.566,4,romantic,English,1965
57,57,Because of You,Breakaway,Kelly Clarkson,2004-01-17,219493,72,0.583,0.254,0.583,0.584,0.0,0.12300000000000001,-5.362,0.0314,140.039,4,romantic,English,2004
58,58,Make You Feel My Love,19,Adele,2008-01-28,212040,76,0.5589999999999999,0.907,0.5589999999999999,0.172,0.000383,0.105,-10.636,0.0291,77.025,4,romantic,English,2008
59,59,Total Eclipse of the Heart,Ravishing - The Best Of,Bonnie Tyler,2009-03-30,270546,24,0.428,0.205,0.428,0.644,0.0,0.11900000000000001,-7.582000000000001,0.0628,129.43200000000002,4,romantic,English,2009
60,60,Kiss from a Rose,Seal,Seal,1994-05-31,288426,73,0.583,0.684,0.583,0.532,0.0,0.306,-7.11,0.0309,131.741,3,romantic,English,1994
61,61,A Thousand Miles,Best Of,Vanessa Carlton,2011-01-01,237440,63,0.488,0.273,0.488,0.833,0.0,0.192,-3.8760000000000003,0.0387,94.84100000000001,4,romantic,English,2011
62,62,I Say a Little Prayer,The Queen Of Soul,Aretha Franklin,2014-02-03,212106,46,0.601,0.51,0.601,0.419,0.000732,0.141,-10.59,0.0325,133.205,4,romantic,English,2014
63,63,Angels - 2004 Mix,In And Out Of Consciousness: Greatest Hits 1990 - 2010,Robbie Williams,2010-01-01,267413,57,0.39299999999999996,0.142,0.39299999999999996,0.601,1.88e-05,0.13,-6.075,0.0298,150.039,4,romantic,English,2010
64,64,I Got You Babe,The Beat Goes On: Best Of,Sonny & Cher,1991-11-05,193840,59,0.621,0.24600000000000002,0.621,0.708,2e-06,0.14300000000000002,-9.057,0.0259,110.53299999999999,3,romantic,English,1991
65,65,With Or Without You,The Best of 1980-1990 & B-Sides,U2,1998-10-01,295200,0,0.546,0.000128,0.546,0.485,0.318,0.0939,-9.424,0.027000000000000003,109.913,4,romantic,English,1998
66,66,L-O-V-E - Remastered,The Unforgettable Nat King Cole (Remastered),Nat King Cole,2000-01-01,153466,0,0.574,0.6940000000000001,0.574,0.187,0.0,0.0792,-14.762,0.0738,77.859,4,romantic,English,2000
67,67,The Way You Look Tonight,"Sings The American Songbook, Vol. 1",Tony Bennett,2007-09-25,203293,0,0.363,0.9490000000000001,0.363,0.0882,0.000303,0.11199999999999999,-18.991,0.0375,88.162,4,romantic,English,2007
68,68,"Can You Feel the Love Tonight - End Title/ From ""The Lion King""/Soundtrack Version",The Lion King,Various Artists,1994-01-01,241013,67,0.309,0.87,0.309,0.18100000000000002,0.000279,0.11800000000000001,-17.022000000000002,0.0337,124.711,4,romantic,English,1994
69,69,I'm Yours,We Sing. We Dance. We Steal Things.,Jason Mraz,2008-05-12,242186,83,0.6859999999999999,0.595,0.6859999999999999,0.457,0.0,0.105,-8.322000000000001,0.0468,150.953,4,romantic,English,2008
70,70,Dream A Little Dream Of Me,Creeque Alley - The History Of The Mamas And The Papas,The Mamas & The Papas,1991-01-01,193333,0,0.451,0.8170000000000001,0.451,0.24,3.87e-06,0.0569,-16.617,0.0553,132.822,1,romantic,English,1991
71,71,I'll Make Love To You,The Best Of Boyz II Men 20th Century Masters The Millennium Collection,Boyz II Men,2003-10-07,235853,36,0.56,0.0927,0.56,0.494,0.0,0.0895,-7.95,0.0244,142.509,3,romantic,English,2003
72,72,The Way You Look Tonight,Michael Bublé,Michael Bublé,2003-01-01,279626,63,0.642,0.5489999999999999,0.642,0.483,0.00028199999999999997,0.251,-10.485999999999999,0.027999999999999997,109.995,4,romantic,English,2003
73,73,Hello,True Mellow 3 CD Set,Various Artists,2006-01-01,248733,0,0.547,0.743,0.547,0.272,1.61e-06,0.235,-12.995,0.0355,62.092,4,romantic,English,2006
74,74,Somewhere Only We Know,Somewhere Only We Know,Lily Allen,2013-11-10,208154,62,0.314,0.935,0.314,0.28600000000000003,0.0258,0.0999,-10.191,0.035,172.021,4,romantic,English,2013
75,75,The Scientist,A Rush of Blood to the Head,Coldplay,2002-08-08,309600,84,0.56,0.727,0.56,0.442,1.7100000000000002e-05,0.11,-7.224,0.0243,146.44799999999998,4,romantic,English,2002
76,76,Marry You,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,230120,73,0.62,0.332,0.62,0.8320000000000001,0.0,0.10400000000000001,-4.848,0.036000000000000004,144.92600000000002,4,romantic,English,2010
77,77,Lucky,We Sing. We Dance. We Steal Things.,Jason Mraz,2008-05-12,191360,76,0.623,0.29600000000000004,0.623,0.41700000000000004,0.0,0.135,-8.699,0.0354,130.032,4,romantic,English,2008
78,78,Wind Beneath My Wings,Rhino Hi-Five: Bette Midler,Bette Midler,2005-10-18,293853,0,0.51,0.551,0.51,0.45799999999999996,0.0,0.0853,-7.566,0.0289,123.694,4,romantic,English,2005
79,79,You're Beautiful,Back to Bedlam,James Blunt,2005-10-04,209493,66,0.675,0.633,0.675,0.479,1.76e-05,0.08800000000000001,-9.87,0.0278,81.99799999999999,4,romantic,English,2005
80,80,Isn't She Lovely,Songs In The Key Of Life (Reissue),Stevie Wonder,1976-09-28,394266,0,0.48100000000000004,0.182,0.48100000000000004,0.826,0.00352,0.324,-6.974,0.0851,118.679,4,romantic,English,1976
81,81,Mirrors,The 20/20 Experience (Deluxe Version),Justin Timberlake,2013-03-15,484146,77,0.574,0.23399999999999999,0.574,0.512,0.0,0.0946,-6.664,0.0503,76.899,4,romantic,English,2013
82,82,"Accidentally In Love - From ""Shrek 2"" Soundtrack",Films About Ghosts: The Best Of...,Counting Crows,2003-01-01,188386,54,0.555,0.0484,0.555,0.9259999999999999,7.67e-06,0.171,-3.613,0.0363,138.017,4,romantic,English,2003
83,83,Wouldn't It Be Nice - Remastered,The Beach Boys Love Songs,The Beach Boys,2006-01-01,145106,68,0.429,0.536,0.429,0.5429999999999999,2.54e-05,0.125,-9.139,0.0347,122.619,4,romantic,English,2006
84,84,"My Heart Will Go On - Love Theme from ""Titanic""",Let's Talk About Love,Céline Dion,1997-10-24,280000,9,0.428,0.732,0.428,0.276,5.33e-06,0.11699999999999999,-11.729000000000001,0.0312,99.195,1,romantic,English,1997
85,85,Fast Car,Tracy Chapman,Tracy Chapman,1988-04-05,296800,79,0.711,0.313,0.711,0.292,0.0,0.131,-15.523,0.037000000000000005,103.95100000000001,4,romantic,English,1988
86,86,Dream A Little Dream Of Me,Ella & Friends,Ella Fitzgerald,1996-01-01,187693,1,0.5489999999999999,0.9179999999999999,0.5489999999999999,0.16899999999999998,0.0,0.159,-13.433,0.0779,79.318,4,romantic,English,1996
87,87,Secret Love Song (feat. Jason Derulo),Get Weird (Deluxe),Little Mix,2015-11-06,249813,77,0.534,0.259,0.534,0.642,0.0,0.29,-3.971,0.0504,92.963,4,romantic,English,2015
88,88,No One,As I Am,Alicia Keys,2007-11-09,253813,3,0.649,0.03,0.649,0.552,6.47e-06,0.111,-5.419,0.0292,89.969,4,romantic,English,2007
89,89,Stay,Unapologetic (Deluxe),Rihanna,2012-12-11,240706,75,0.621,0.945,0.621,0.31,6.12e-05,0.11699999999999999,-10.164,0.0283,111.89299999999999,4,romantic,English,2012
90,90,Fly Me To The Moon - Remastered,Nothing But The Best (Remastered),Frank Sinatra,2008-01-01,147520,57,0.591,0.5489999999999999,0.591,0.298,2.22e-06,0.0797,-12.269,0.06,119.954,4,romantic,English,2008
91,91,Feeling Good,It's Time,Michael Bublé,2005-02-08,237333,71,0.535,0.5329999999999999,0.535,0.5479999999999999,1.48e-06,0.12300000000000001,-6.51,0.037000000000000005,115.14399999999999,3,romantic,English,2005
92,92,We Don't Have To Take Our Clothes Off,Feline (Deluxe),Ella Eyre,2015-08-14,236293,0,0.565,0.956,0.565,0.17600000000000002,5.47e-06,0.10800000000000001,-9.254,0.0419,97.931,3,romantic,English,2015
93,93,Bubbly,Coco,Colbie Caillat,2007-01-01,196226,73,0.688,0.594,0.688,0.47700000000000004,0.0,0.115,-6.684,0.036000000000000004,127.866,4,romantic,English,2007
94,94,All You Need Is Love - Remastered 2015,1 (Remastered),The Beatles,2000-11-13,227760,0,0.397,0.43700000000000006,0.397,0.625,5.47e-06,0.263,-5.829,0.0347,104.54,4,romantic,English,2000
95,95,"I Wanna Be Loved by You (From ""Some Like It Hot"")",Sus Años Dorados en España,Marilyn Monroe,2014-01-01,177388,0,0.475,0.7070000000000001,0.475,0.46799999999999997,0.000195,0.0739,-5.766,0.0373,126.73700000000001,4,romantic,English,2014
96,96,Can't Help Falling in Love,Better,Haley Reinhart,2016-04-29,173174,0,0.41,0.9470000000000001,0.41,0.0485,0.0,0.10800000000000001,-13.918,0.038,137.97,4,romantic,English,2016
97,97,I Wanna Dance with Somebody (Who Loves Me),Whitney,Whitney Houston,1987-06-02,291293,82,0.7090000000000001,0.207,0.7090000000000001,0.8240000000000001,0.000307,0.0888,-8.824,0.0453,118.814,4,romantic,English,1987
98,98,I Will Always Love You,The Bodyguard - Original Soundtrack Album,Whitney Houston,1992-11-17,271093,77,0.306,0.8440000000000001,0.306,0.214,5.3e-06,0.0839,-12.517999999999999,0.0356,66.98,4,romantic,English,1992
99,99,I Have Nothing,The Bodyguard - Original Soundtrack Album,Whitney Houston,1992-11-17,289160,74,0.54,0.5760000000000001,0.54,0.401,0.0,0.16399999999999998,-10.499,0.0364,152.974,3,romantic,English,1992
100,0,Mehrama - Extended,Love Aaj Kal (Original Motion Picture Soundtrack),Pritam,2020-02-14,337749,53,0.55,0.862,0.55,0.632,0.0071200000000000005,0.0931,-8.462,0.031,107.919,4,romantic,Hindi,2020
101,1,"Malang (Title Track) [From ""Malang - Unleash The Madness""]","Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,2020-01-16,287374,71,0.384,0.32899999999999996,0.384,0.728,1.85e-05,0.32899999999999996,-6.502999999999999,0.0623,156.39600000000002,4,romantic,Hindi,2020
102,2,Makhna,"Makhna (From ""Drive"")",Tanishk Bagchi,2019-10-03,183000,71,0.696,0.16699999999999998,0.696,0.7040000000000001,0.0,0.155,-7.876,0.0423,124.97200000000001,4,romantic,Hindi,2019
103,3,Shayad - Reprise,Love Aaj Kal (Original Motion Picture Soundtrack),Pritam,2020-02-14,245735,58,0.43200000000000005,0.904,0.43200000000000005,0.536,0.0006259999999999999,0.102,-7.34,0.032,135.83700000000002,4,romantic,Hindi,2020
104,4,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",Rochak Kohli,2019-12-02,200991,69,0.718,0.585,0.718,0.382,0.0,0.128,-8.237,0.0466,87.029,4,romantic,Hindi,2019
105,5,Khairiyat,Chhichhore,Pritam,2019-08-31,280281,73,0.524,0.696,0.524,0.48,0.0,0.142,-9.017000000000001,0.0426,124.87899999999999,4,romantic,Hindi,2019
106,6,"Kinna Sona (From ""Marjaavaan"")","Kinna Sona (From ""Marjaavaan"")",Meet Bros.,2019-11-06,273925,60,0.5329999999999999,0.28300000000000003,0.5329999999999999,0.723,0.0,0.0678,-4.301,0.0614,97.848,4,romantic,Hindi,2019
107,7,Ik Mulaqaat,Dream Girl,Meet Bros.,2019-09-06,247812,62,0.634,0.361,0.634,0.648,0.0,0.619,-6.781000000000001,0.0412,95.98899999999999,4,romantic,Hindi,2019
108,8,Bhula Diya,Bhula Diya - Single,Darshan Raval,2019-02-07,217941,23,0.331,0.556,0.331,0.465,0.0,0.35600000000000004,-5.954,0.0397,136.19299999999998,4,romantic,Hindi,2019
109,9,Humnava Mere,Humnava Mere,Jubin Nautiyal,2018-05-23,328992,59,0.401,0.47,0.401,0.5529999999999999,2.96e-06,0.124,-8.263,0.0337,79.14399999999999,4,romantic,Hindi,2018
110,10,Yeh Dooriyan,Love Aaj Kal (Original Motion Picture Soundtrack),Pritam,2020-02-14,241636,60,0.615,0.695,0.615,0.568,0.054000000000000006,0.0964,-7.8389999999999995,0.0304,109.98700000000001,4,romantic,Hindi,2020
111,11,Pal Pal Dil Ke Paas- Title Track,"Pal Pal Dil Ke Paas- Title Track (From ""Pal Pal Dil Ke Paas"")",Arijit Singh,2019-08-27,254516,67,0.56,0.5920000000000001,0.56,0.512,0.0,0.055999999999999994,-7.185,0.0333,123.991,4,romantic,Hindi,2019
112,12,Tujhe Kitna Chahein Aur (Film Version),Kabir Singh,Various Artists,2019-06-14,276244,63,0.36,0.603,0.36,0.25,0.0,0.0915,-9.506,0.0341,145.045,4,romantic,Hindi,2019
113,13,Ik Vaari Aa (Jubin Version),Raabta,Various Artists,2017-06-03,274475,49,0.511,0.23399999999999999,0.511,0.8290000000000001,0.0,0.33799999999999997,-5.6610000000000005,0.0386,127.89299999999999,4,romantic,Hindi,2017
114,14,Duniyaa,Luka Chuppi,Various Artists,2019-02-22,222500,52,0.435,0.6990000000000001,0.435,0.6579999999999999,0.0,0.125,-5.949,0.0368,77.17,4,romantic,Hindi,2019
115,15,Enna Sona,OK Jaanu (Original Motion Picture Soundtrack),A.R. Rahman,2017-01-04,213632,63,0.7170000000000001,0.635,0.7170000000000001,0.41600000000000004,1.43e-06,0.0976,-9.875,0.0303,100.02600000000001,4,romantic,Hindi,2017
116,16,Ve Maahi,Kesari,Various Artists,2019-03-18,223999,66,0.65,0.405,0.65,0.551,0.0,0.21899999999999997,-6.906000000000001,0.0274,102.934,4,romantic,Hindi,2019
117,17,Bolna,Kapoor & Sons (Since 1921) (Original Motion Picture Soundtrack),Various Artists,2016-03-04,212832,49,0.488,0.598,0.488,0.40299999999999997,4.26e-06,0.434,-7.004,0.0272,131.496,3,romantic,Hindi,2016
118,18,"Tera Ban Jaunga Reprise (From ""T-Series Acoustics"")","Tera Ban Jaunga Reprise (From ""T-Series Acoustics"")",Akhil Sachdeva,2019-08-26,223555,48,0.51,0.7859999999999999,0.51,0.479,0.0014,0.159,-7.52,0.0257,93.992,4,romantic,Hindi,2019
119,19,Nazm Nazm,Bareilly Ki Barfi,Various Artists,2017-08-17,226941,61,0.62,0.49700000000000005,0.62,0.627,0.0,0.133,-6.187,0.0307,82.008,4,romantic,Hindi,2017
120,20,Humsafar,Badrinath Ki Dulhania,Various Artists,2017-02-14,268463,59,0.319,0.7190000000000001,0.319,0.552,0.0,0.14400000000000002,-6.401,0.0307,93.991,4,romantic,Hindi,2017
121,21,"Samjhawan (Unplugged by Alia Bhatt) [From ""Humpty Sharma Ki Dulhania""]","Samjhawan (Unplugged by Alia Bhatt) [From ""Humpty Sharma Ki Dulhania""]",Jawad Ahmad,2014-06-19,215611,53,0.643,0.7290000000000001,0.643,0.256,1.02e-06,0.0994,-9.758,0.0252,94.999,4,romantic,Hindi,2014
122,22,Aaya Na Tu,Aaya Na Tu,Arjun Kanungo,2018-06-20,210000,60,0.665,0.825,0.665,0.539,5.85e-06,0.121,-7.212999999999999,0.0474,110.101,4,romantic,Hindi,2018
123,23,Teri Mitti - Female Version (Kesari),Teri Mitti - Female Version (Kesari),Arko,2019-04-15,217000,57,0.584,0.945,0.584,0.188,0.0,0.0871,-10.067,0.0314,144.06799999999998,4,romantic,Hindi,2019
124,24,Galliyan (Unplugged),Ek Villain,Various Artists,2014-05-28,254750,49,0.37799999999999995,0.899,0.37799999999999995,0.39299999999999996,0.0,0.102,-7.495,0.0275,169.93599999999998,4,romantic,Hindi,2014
125,25,Yahin Hoon Main,Yahin Hoon Main,Ayushmann Khurrana,2015-12-11,238120,46,0.633,0.0839,0.633,0.5579999999999999,1.1e-06,0.0982,-6.572,0.0275,110.012,4,romantic,Hindi,2015
126,26,"Chale Aana (From ""De De Pyaar De"")","Chale Aana (From ""De De Pyaar De"")",Amaal Mallik,2019-05-02,271023,61,0.368,0.309,0.368,0.5870000000000001,0.0,0.149,-6.676,0.0378,143.687,4,romantic,Hindi,2019
127,27,Ishq Di Baajiyaan,Soorma (Original Motion Picture Soundtrack),Shankar-Ehsaan-Loy,2018-07-03,287134,48,0.722,0.0233,0.722,0.609,0.00024700000000000004,0.113,-7.218,0.0473,154.967,4,romantic,Hindi,2018
128,28,Banjaara,Ek Villain,Various Artists,2014-05-28,336567,53,0.657,0.713,0.657,0.489,0.0,0.124,-6.829,0.0306,116.0,4,romantic,Hindi,2014
129,29,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",Arijit Singh,2019-05-31,284779,68,0.42700000000000005,0.736,0.42700000000000005,0.396,0.0,0.11,-7.556,0.0366,70.368,4,romantic,Hindi,2019
130,30,Naino Ne Baandhi,Gold,Arko,2018-08-20,241894,52,0.294,0.5479999999999999,0.294,0.705,0.0,0.113,-7.3020000000000005,0.0488,81.46300000000001,4,romantic,Hindi,2018
131,31,Soch Na Sake,Airlift,Amaal Mallik,2015-12-17,281322,62,0.505,0.597,0.505,0.667,0.0,0.213,-5.797000000000001,0.0323,151.72799999999998,4,romantic,Hindi,2015
132,32,Sab Tera Unplugged,Amaal Mallik &amp; Armaan Malik - Mtv Unplugged Season 7,Amaal Mallik,2018-02-23,282871,41,0.624,0.244,0.624,0.439,0.0,0.785,-11.537,0.0468,80.065,4,romantic,Hindi,2018
133,33,Yaad Hai,Aiyaary,Rochak Kohli,2018-02-28,320142,43,0.40299999999999997,0.93,0.40299999999999997,0.311,5.3700000000000004e-05,0.0961,-9.797,0.0299,139.485,3,romantic,Hindi,2018
134,34,Hawa Banke,Hawa Banke - Single,Darshan Raval,2019-07-18,171987,3,0.626,0.616,0.626,0.597,0.0,0.298,-6.6,0.0366,90.053,4,romantic,Hindi,2019
135,35,Kabira,Yeh Jawaani Hai Deewani,Pritam,2013-03-30,223459,65,0.59,0.48100000000000004,0.59,0.555,0.0,0.192,-6.852,0.0271,84.03200000000001,4,romantic,Hindi,2013
136,36,"Mere Sohneya (From ""Kabir Singh"")","Mere Sohneya (From ""Kabir Singh"")",Sachet Tandon,2019-06-06,193355,59,0.376,0.5579999999999999,0.376,0.643,0.0,0.217,-5.712999999999999,0.0411,136.224,5,romantic,Hindi,2019
137,37,"Bekhayali (From ""Kabir Singh"")","Bekhayali (From ""Kabir Singh"")",Sachet Tandon,2019-05-24,371790,65,0.308,0.45,0.308,0.585,0.0,0.319,-5.18,0.0428,171.843,3,romantic,Hindi,2019
138,38,Tera Ban Jaunga,Kabir Singh,Various Artists,2019-06-14,236436,65,0.605,0.8220000000000001,0.605,0.53,0.0,0.131,-6.346,0.0246,93.95100000000001,4,romantic,Hindi,2019
139,39,Subhanallah,Yeh Jawaani Hai Deewani,Pritam,2013-03-30,249707,60,0.302,0.452,0.302,0.494,0.0,0.134,-5.041,0.0451,88.586,4,romantic,Hindi,2013
140,40,"Kaise Hua (From ""Kabir Singh"")","Kaise Hua (From ""Kabir Singh"")",Vishal Mishra,2019-06-13,234722,63,0.385,0.452,0.385,0.46399999999999997,0.0,0.109,-6.975,0.0404,137.839,4,romantic,Hindi,2019
141,41,"Pani Da Rang Male (From ""Vicky Donor"")",Vicky Donor,Various Artists,2012-04-04,240786,49,0.679,0.272,0.679,0.622,6.52e-05,0.106,-8.514,0.0328,98.02799999999999,4,romantic,Hindi,2012
142,42,"Sapna Jahan (From ""Brothers"")","Sapna Jahan (From ""Brothers"")",Ajay-Atul,2015-07-24,341780,52,0.47100000000000003,0.78,0.47100000000000003,0.32899999999999996,0.0021,0.11699999999999999,-11.958,0.0312,126.10700000000001,4,romantic,Hindi,2015
143,43,Tum Ho,Rockstar,A.R. Rahman,2011-10-01,316500,59,0.35600000000000004,0.518,0.35600000000000004,0.47,1e-05,0.0807,-8.929,0.0278,93.895,4,romantic,Hindi,2011
144,44,Kaash Aisa Hota,Kaash Aisa Hota - Single,Darshan Raval,2019-03-21,212800,24,0.395,0.857,0.395,0.39299999999999996,1.77e-06,0.114,-9.498,0.0317,75.964,4,romantic,Hindi,2019
145,45,Lae Dooba,Aiyaary,Rochak Kohli,2018-02-28,229877,60,0.569,0.879,0.569,0.297,0.0,0.0938,-8.639,0.0292,89.96,4,romantic,Hindi,2018
146,46,Hasi - Female Version,Hamari Adhuri Kahani (Original Motion Picture Soundtrack),Jeet Gannguli,2015-05-21,192186,57,0.52,0.927,0.52,0.485,0.000466,0.159,-6.438,0.0269,143.901,4,romantic,Hindi,2015
147,47,"Gazab Ka Hai Din (From ""Dil Juunglee"")","Gazab Ka Hai Din (From ""Dil Juunglee"")",Various Artists,2018-01-27,236325,56,0.325,0.659,0.325,0.42100000000000004,4.46e-06,0.0825,-8.636000000000001,0.0561,170.363,4,romantic,Hindi,2018
148,48,"Humdard Acoustic (From ""T-Series Acoustics"")","Humdard Acoustic (From ""T-Series Acoustics"")",Karan Bawa,2017-10-03,180442,37,0.439,0.953,0.439,0.39,0.00025,0.125,-8.107999999999999,0.0286,85.675,4,romantic,Hindi,2017
149,49,Ishq de Fanniyar - Female,Fukrey Returns,Various Artists,2017-11-15,177893,47,0.523,0.5710000000000001,0.523,0.43,0.0,0.109,-5.314,0.0297,84.01700000000001,4,romantic,Hindi,2017
150,50,"Tum Hi Aana (From ""Marjaavaan"")","Tum Hi Aana (From ""Marjaavaan"")",Payal Dev,2019-10-03,249126,68,0.473,0.629,0.473,0.401,1.17e-05,0.154,-7.018,0.0241,90.07600000000001,4,romantic,Hindi,2019
151,51,Dekhte Dekhte,Batti Gul Meter Chalu,Various Artists,2018-09-08,256271,56,0.799,0.424,0.799,0.828,0.0,0.145,-4.846,0.0782,105.04,4,romantic,Hindi,2018
